,Molecule ChEMBL ID,Standard Value,Smiles,Receptor_class,MW,LogP,NumHAcceptors,NumHDonors,pIC50
2699,CHEMBL496174,13.0,Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@H]5CCCN5)sc34)cc2Cl)c1,active,478.98000000000025,5.909900000000003,6.0,2.0,7.886056647693163
2700,CHEMBL1173655,14.0,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,active,485.94700000000023,4.389900000000002,7.0,2.0,7.853871964321762
2701,CHEMBL3828092,1202.0,Fc1ccc(Nc2ncnc3ccc(-c4cnn(C5CCNCC5)c4)cc23)cc1Cl,intermediate,422.8950000000002,4.9539000000000035,6.0,2.0,5.92009553233328
2702,CHEMBL3218001,2900.0,C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,intermediate,534.6010000000002,4.627300000000003,8.0,3.0,5.5376020021010435
2703,CHEMBL4564126,5000.0,Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2cnccc21,intermediate,411.8240000000002,2.83542,6.0,1.0,5.301029995663981
2704,CHEMBL3133824,298.0,O=S(=O)(c1ccc2[nH]c3nccc(Nc4cccc(O)c4)c3c2c1)N1CCOCC1,active,424.4820000000003,3.186200000000002,6.0,3.0,6.525783735923745
2705,CHEMBL2324871,1210.0,NC(=S)N1N=C(c2ccc(Br)cc2)CC1c1ccc2ccccc2c1,intermediate,410.34000000000015,4.997000000000003,2.0,1.0,5.91721462968355
2706,CHEMBL4790553,872.3,Cc1nn(-c2ccccc2)c2nc(CC(=O)N3NC(=O)/C(=C\c4ccccc4)N=C3c3ccccc3)[nH]c(=O)c12,active,529.5600000000001,3.3210200000000016,7.0,2.0,6.059334127524171
2707,CHEMBL3133817,978.0,CC(=O)c1ccc2[nH]c3nccc(Nc4cccc([N+](=O)[O-])c4)c3c2c1,active,346.3460000000001,4.570500000000002,5.0,2.0,6.009661145212399
2708,CHEMBL4067871,1.0,OC[C@H](Nc1cnc(-c2cc(Cl)ccc2O)c(-c2ccc3cnccc3c2)c1)c1ccccc1,active,467.9560000000002,6.468300000000006,5.0,3.0,9.0
2709,CHEMBL4110258,23.0,CN(C)CC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@]12COC[C@H]1C2,active,526.0120000000003,5.027600000000004,7.0,2.0,7.638272163982407
2710,CHEMBL3925803,50.0,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(C)(=O)=O)CCCO1,active,527.4300000000004,4.118100000000004,8.0,1.0,7.301029995663981
2711,CHEMBL3746212,3450.0,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,intermediate,540.3740000000003,4.416820000000004,8.0,0.0,5.462180904926726
2712,CHEMBL3759079,1000.0,Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cnn(C)c5)ccc4=O)c3)nc2)cn1,active,439.4830000000001,2.6262000000000008,10.0,1.0,6.0
2713,CHEMBL553,1000.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,active,393.4430000000002,3.405100000000002,7.0,1.0,6.0
2714,CHEMBL2441561,996.0,O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,active,483.93100000000015,3.779700000000002,7.0,1.0,6.001740661576301
2715,CHEMBL4561606,250.0,O=C(/C=C/CN1CCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,active,467.93200000000013,4.543300000000003,6.0,1.0,6.6020599913279625
2716,CHEMBL426388,280.0,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCN2c3ccccc3CC2C1,active,370.45300000000015,0.5236000000000003,5.0,3.0,6.552841968657781
2717,CHEMBL372523,170.0,CCc1c(NC(=O)OCc2ccccc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,active,517.5930000000002,6.182000000000004,8.0,2.0,6.769551078621726
2718,CHEMBL373025,730.0,CCc1c(CO)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,active,398.47000000000014,3.925600000000003,7.0,2.0,6.136677139879544
2719,CHEMBL48760,16900.0,CC(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,inactive,263.34,4.302700000000002,1.0,1.0,4.772113295386326
2720,CHEMBL3747055,17250.0,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,inactive,491.5040000000003,3.6629200000000024,9.0,0.0,4.763210900590707
2721,CHEMBL3746564,12660.0,CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,inactive,601.4010000000002,4.647420000000005,8.0,0.0,4.897566294318664
2722,CHEMBL3746980,18890.0,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,inactive,489.53200000000027,4.351240000000004,8.0,0.0,4.7237680420781665
2723,CHEMBL4517633,167.0,N#Cc1cnc2cc(OC[C@@H](O)CO)c(NC(=O)C3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,active,641.1460000000003,5.903280000000004,10.0,4.0,6.777283528852417
2724,CHEMBL56219,57000.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,inactive,314.72800000000007,3.2968800000000007,4.0,3.0,4.2441251443275085
2725,CHEMBL4753913,865.7,COc1ccc(/C=C2/N=C(c3ccc(Cl)cc3)N(C(=O)Cc3nc4c(c(C)nn4-c4ccccc4)c(=O)[nH]3)NC2=O)cc1,active,594.0310000000003,3.9830200000000033,8.0,2.0,6.062632582482711
2726,CHEMBL406375,10000.0,c1ccc(-c2n[nH]c3c2oc2ccccc23)cc1,inactive,234.258,3.9761000000000015,2.0,1.0,5.0
2727,CHEMBL2408049,670.0,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(=O)N(C)C)CC1,active,487.9630000000004,4.105900000000004,7.0,1.0,6.173925197299173
2728,CHEMBL4560998,10000.0,Cc1ccc(Oc2ccc(Nc3c(C#N)cnc4ccc(NC(=O)CC5CCSS5)cc34)cc2C)cn1,inactive,527.6750000000003,7.136520000000006,8.0,2.0,5.0
2729,CHEMBL4456266,730.0,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C1CSSC1,active,595.1210000000001,7.569980000000004,8.0,2.0,6.136677139879544
2730,CHEMBL255376,1.0,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,active,512.9730000000003,4.303500000000002,8.0,3.0,9.0
2731,CHEMBL272935,4.0,CN1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,active,509.0140000000003,3.7402000000000024,9.0,2.0,8.397940008672037
2732,CHEMBL402553,2.0,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc1ccccn1,active,465.94500000000033,4.198500000000003,8.0,2.0,8.698970004336019
2733,CHEMBL404405,135.0,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,active,495.9710000000003,3.559400000000002,9.0,3.0,6.8696662315049934
2734,CHEMBL388978,27.6,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,active,466.5410000000003,4.354000000000003,6.0,2.0,7.559090917934782
2735,CHEMBL404181,12.0,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,active,515.5990000000003,3.854000000000002,10.0,1.0,7.920818753952375
2736,CHEMBL4635100,4.0,O=C(/C=C/CN1CCCC1)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,active,574.0560000000002,6.122300000000005,7.0,1.0,8.397940008672037
2737,CHEMBL4794670,3.7,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCc1cn(CCCC(=O)NO)nn1,active,647.0669999999999,5.325500000000004,11.0,4.0,8.431798275933005
2738,CHEMBL3967980,2500.0,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccc2c(N)nccc12,intermediate,464.4470000000002,5.648820000000003,4.0,3.0,5.6020599913279625
2739,CHEMBL4162777,18000.0,O=S(=O)(NCCc1cccc(F)c1)c1cc(-c2ccc(COc3cccc(C(F)(F)F)c3)cc2)cc(C(F)(F)F)c1,inactive,597.5520000000002,7.630300000000005,3.0,1.0,4.7447274948966935
2740,CHEMBL2408045,3.0,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,active,473.9360000000002,3.763700000000002,7.0,2.0,8.522878745280337
2741,CHEMBL2408210,250.0,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,active,459.90900000000016,3.3736000000000006,7.0,2.0,6.6020599913279625
2742,CHEMBL2408045,60.0,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,active,473.9360000000002,3.763700000000002,7.0,2.0,7.221848749616356
2743,CHEMBL2408047,91.0,COCCNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,active,517.9890000000001,3.780300000000002,8.0,2.0,7.040958607678906
2744,CHEMBL483321,10.0,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,active,469.54500000000024,4.953340000000003,7.0,2.0,8.0
2745,CHEMBL4869634,7491.0,CC(C)Oc1cc(F)ccc1Nc1ncnc2ccc(-c3ccc(C(=O)N4CCNCC4)cc3)nc12,intermediate,486.55100000000033,4.407100000000003,7.0,2.0,5.1254602029289895
2746,CHEMBL4473365,37.0,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,active,602.161,4.930200000000004,10.0,3.0,7.431798275933005
2747,CHEMBL4468924,337.0,CC1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1,active,495.9860000000002,5.179400000000005,6.0,1.0,6.4723700991286615
2748,CHEMBL4521506,54.0,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCCN2CCOCC2)nn1,active,567.0250000000002,4.183200000000003,10.0,2.0,7.267606240177032
2749,CHEMBL201871,100.0,COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCNCC(C)C)c1,active,498.3940000000003,3.4185000000000016,8.0,2.0,7.0
2750,CHEMBL201162,210.0,CCC(CC)NCCCn1c(Sc2cc(OC)ccc2I)nc2c(N)ncnc21,active,526.4480000000001,4.341200000000002,8.0,2.0,6.6777807052660805
2751,CHEMBL3957801,509.0,CCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,active,487.96300000000036,4.615500000000004,7.0,2.0,6.293282217663241
2752,CHEMBL219105,160.0,CN1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CC=C(c2ccccc2)CC1,active,369.46500000000015,1.9082000000000001,4.0,2.0,6.795880017344075
2753,CHEMBL3357639,1574.0,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCOCC1,intermediate,545.9740000000003,4.4577000000000035,8.0,2.0,5.802995271976954
2754,CHEMBL204570,13.0,OCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,active,460.89600000000024,4.878800000000003,6.0,2.0,7.886056647693163
2755,CHEMBL205284,66.0,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3cc[nH]n3)cc2Cl)c1,active,419.8470000000001,4.714600000000002,5.0,2.0,7.180456064458132
2756,CHEMBL87324,100000.0,Cc1cc(C)c(/C=C2\C(=O)Nc3cc(F)ccc32)[nH]1,inactive,256.28,3.2633400000000012,1.0,2.0,4.0
2757,CHEMBL3325474,5200.0,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,intermediate,481.5160000000003,2.9351200000000013,10.0,1.0,5.2839966563652006
2758,CHEMBL89363,100000.0,Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O,inactive,296.326,2.8330200000000003,2.0,3.0,4.0
2759,CHEMBL316020,100000.0,Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,inactive,238.29,3.1242400000000012,1.0,2.0,4.0
2760,CHEMBL2441563,12.0,O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,active,590.0550000000002,5.358700000000004,8.0,1.0,7.920818753952375
2761,CHEMBL54088,8.8,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cn1,active,305.341,3.201320000000001,5.0,2.0,8.05551732784983
2762,CHEMBL31815,2.2,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,active,304.35300000000007,3.8063200000000013,4.0,2.0,8.657577319177793
2763,CHEMBL209818,6880.0,Cc1cccc(Nc2ncnc3ccc(N(C)C(=O)N(CCCl)N=O)cc23)c1,intermediate,398.85400000000016,4.460220000000003,6.0,1.0,5.162411561764489
2764,CHEMBL553,30000.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,inactive,393.4430000000002,3.405100000000002,7.0,1.0,4.522878745280337
2765,CHEMBL5192229,100000.0,COc1cccc(NCc2coc(/C=C/c3ccc(C(F)(F)F)cc3)n2)c1,inactive,374.362,5.484500000000003,4.0,1.0,4.0
2766,CHEMBL5180538,3580.0,FC(F)(F)c1ccc(/C=C/c2nc(Cn3ccc4cc(-c5ccc(Cl)cc5)ccc43)co2)cc1,intermediate,478.9010000000001,8.187200000000004,3.0,0.0,5.446116973356125
2767,CHEMBL5196657,250.0,FC(F)(F)c1ccc(/C=C/c2nc(Cn3ccc4cc(-c5cccc(Br)c5)ccc43)co2)cc1,active,523.3520000000002,8.296300000000002,3.0,0.0,6.6020599913279625
2768,CHEMBL5183228,13340.0,Cc1ccccc1-c1ccc2c(ccn2Cc2coc(/C=C/c3ccc(C(F)(F)F)cc3)n2)c1,inactive,458.48300000000006,7.842220000000007,3.0,0.0,4.87484417041947
2769,CHEMBL4475243,1000.0,C=CC(=O)N1CC[C@H](n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)ncnc32)C1,active,433.5370000000002,4.1716200000000025,7.0,1.0,6.0
2770,CHEMBL4794998,8.0,C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCc1cn(CCCC(=O)NO)nn1,active,540.9430000000002,3.746500000000001,10.0,4.0,8.096910013008056
2771,CHEMBL3903506,100.0,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCN(CCCC(=O)NO)CC4)cc3)cc12)c1ccccc1,active,513.6460000000003,4.201200000000003,7.0,4.0,7.0
2772,CHEMBL3928197,100.0,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NCCCCCC(=O)NO)cc3)cc12)c1ccccc1,active,458.56600000000014,5.275700000000004,6.0,5.0,7.0
2773,CHEMBL3985245,100.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1SCCCCC(=O)NO,active,450.9230000000003,4.942300000000003,7.0,3.0,7.0
2774,CHEMBL3901210,100.0,COCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCC(=O)NO,active,506.9620000000004,5.025800000000004,8.0,3.0,7.0
2775,CHEMBL4084996,2500.0,Clc1ccc(-c2nnc(Cc3nc4ccc(Cl)cc4[nH]3)o2)cc1,intermediate,345.189,4.510500000000002,4.0,1.0,5.6020599913279625
2776,CHEMBL4095253,1350.0,C=CS(=O)(=O)N1CCC[C@@H]1Cn1cc(-c2ccc3c(c2)OCO3)c2c(N)ncnc21,intermediate,427.4860000000002,2.3468999999999998,8.0,1.0,5.8696662315049934
2777,CHEMBL3925158,815.0,CCC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1OC,active,429.4800000000001,4.704500000000002,7.0,2.0,6.088842391260023
2778,CHEMBL3890186,5.0,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,active,577.689,5.387100000000004,9.0,2.0,8.301029995663981
2779,CHEMBL939,343.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,active,446.9100000000004,4.275600000000003,7.0,1.0,6.464705879957229
2780,CHEMBL4787483,11.0,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1,active,496.95800000000025,6.120400000000003,6.0,3.0,7.958607314841775
2781,CHEMBL4760739,9.3,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)ccc1OCCCO,active,571.0370000000001,5.881600000000005,8.0,4.0,8.031517051446064
2782,CHEMBL4757145,15.0,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)ccc1OCCN(C)C,active,584.08,6.060800000000006,8.0,3.0,7.823908740944319
2783,CHEMBL3651854,7800.0,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1,intermediate,591.782,6.235440000000006,9.0,3.0,5.107905397309519
2784,CHEMBL4876497,1000.0,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3Cl)cc12,active,378.8630000000001,4.7322200000000025,4.0,3.0,6.0
2785,CHEMBL604094,43.5,O=C(CCCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,active,432.88300000000015,5.000600000000004,6.0,3.0,7.361510743045363
2786,CHEMBL3218002,3400.0,C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1,intermediate,459.48700000000014,2.9118000000000004,8.0,3.0,5.468521082957745
2787,CHEMBL4763834,29.0,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(Cc5ccccc5)cc4)c23)c1,active,445.5260000000002,6.083800000000004,4.0,3.0,7.5376020021010435
2788,CHEMBL4065301,100000.0,COc1cccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c1OC,inactive,336.35100000000006,3.220900000000001,6.0,1.0,4.0
2789,CHEMBL1958036,10340.0,COc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1,inactive,385.87600000000015,4.129100000000004,5.0,0.0,4.985479461242076
2790,CHEMBL1958209,3650.0,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Br)cc2)=N1,intermediate,479.1970000000002,4.992100000000003,4.0,0.0,5.437707135543525
2791,CHEMBL4161318,31500.0,O=S(=O)(NCCc1cccc(F)c1)c1cc(-c2ccc(-c3cccs3)s2)cc(C(F)(F)F)c1,inactive,511.5870000000001,6.822500000000004,4.0,1.0,4.501689446210399
2792,CHEMBL808,13904.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,inactive,381.69000000000005,5.801400000000003,3.0,0.0,4.856860240895409
2793,CHEMBL4759405,633.7,Cc1ccc(C2=N/C(=C/c3ccc(Cl)cc3)C(=O)NN2C(=O)Cc2nc3c(c(C)nn3-c3ccccc3)c(=O)[nH]2)cc1,active,578.0320000000003,4.282840000000003,7.0,2.0,6.198116292874761
2794,CHEMBL247916,190.0,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccncc5)c4)c23)CC1,active,453.55400000000026,3.189000000000001,9.0,2.0,6.721246399047171
2795,CHEMBL392664,76.0,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CNC6CCNCC6)c45)ccc32)c1,active,470.5560000000003,3.851600000000002,8.0,3.0,7.119186407719209
2796,CHEMBL249519,100000.0,CCNCc1cncc(-c2cnc3[nH]nc(-c4nc5c(COC)cccc5[nH]4)c3c2)c1C,inactive,427.5120000000002,4.127520000000002,6.0,3.0,4.0
2797,CHEMBL400749,100000.0,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5c(COC)cccc5[nH]4)c3c2)c1,inactive,399.45800000000014,3.429000000000001,6.0,3.0,4.0
2798,CHEMBL249500,100000.0,c1ccc2c(-c3cnc4[nH]nc(-c5nc6cc(N7CCOCC7)ccc6[nH]5)c4c3)cncc2c1,inactive,447.50200000000024,4.553000000000003,6.0,2.0,4.0
2799,CHEMBL249095,100000.0,COCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cnc6ccccc6c5)cc34)nc12,inactive,406.4490000000001,4.862800000000004,5.0,2.0,4.0
2800,CHEMBL241517,10000.0,Nc1ncc(-c2cccc(S(N)(=O)=O)c2)c2scc(-c3ccc(F)c(Cl)c3)c12,inactive,433.9170000000001,4.652400000000002,5.0,2.0,5.0
2801,CHEMBL400906,3820.0,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(OC(F)(F)F)ccc5[nH]4)c3c2)c1,intermediate,439.40100000000007,4.181200000000002,6.0,3.0,5.4179366370882915
2802,CHEMBL113900,320.0,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,active,504.43200000000013,5.6732800000000045,5.0,2.0,6.494850021680094
2803,CHEMBL2110732,16.7,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,active,469.9480000000004,5.1551000000000045,6.0,2.0,7.777283528852417
2804,CHEMBL118109,346.74,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,active,397.48100000000005,3.695080000000002,7.0,2.0,6.459996055149973
2805,CHEMBL3905131,100.0,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C(=O)NCCNCCCCCC(=O)NO)cc3)cc12)c1ccccc1,active,529.6450000000003,4.183200000000002,7.0,6.0,7.0
2806,CHEMBL114728,2970.0,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,intermediate,494.3930000000002,5.067580000000004,6.0,2.0,5.527243550682788
2807,CHEMBL4793338,5.4,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCC(=O)NO)nn1,active,526.9160000000002,3.3564000000000007,10.0,4.0,8.267606240177031
2808,CHEMBL4744985,7.3,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCCCC(=O)NO)nn1,active,554.9700000000003,4.136600000000002,10.0,4.0,8.136677139879543
2809,CHEMBL4758842,3.7,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCc1cn(CCC(=O)NO)nn1,active,633.04,4.935400000000003,11.0,4.0,8.431798275933005
2810,CHEMBL4758761,3.8,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCc1cn(CCCCC(=O)NO)nn1,active,661.0939999999998,5.715600000000005,11.0,4.0,8.42021640338319
2811,CHEMBL2325109,5690.0,NC(=S)N1N=C(c2ccccc2)CC1c1ccc2ccccc2c1,intermediate,331.4440000000001,4.234500000000003,2.0,1.0,5.244887733604929
2812,CHEMBL4075917,1.0,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,active,454.50500000000017,5.590520000000004,5.0,4.0,9.0
2813,CHEMBL3930321,100.0,COc1cc(N2CCC(N3CCCCC3)CC2)c(Cl)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,749.2660000000001,8.849100000000004,9.0,2.0,7.0
2814,CHEMBL3951670,100.0,COc1cc(N2CCC(N3CCN(CCS(C)(=O)=O)CC3)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,835.9820000000002,6.680420000000007,12.0,2.0,7.0
2815,CHEMBL3953464,1000.0,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,782.8740000000001,6.306300000000006,12.0,2.0,6.0
2816,CHEMBL3907857,100.0,CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1,active,688.7829999999999,7.663100000000008,9.0,2.0,7.0
2817,CHEMBL3969290,1000.0,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCN(C(C)C)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,active,718.8090000000003,7.670100000000007,10.0,2.0,6.0
2818,CHEMBL3908198,1000.0,COc1cc(C2CCN(CCF)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,707.7570000000002,7.898500000000007,9.0,2.0,6.0
2819,CHEMBL448668,100.0,CN(C)CCOc1cccc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c1,active,605.6490000000001,6.672800000000005,8.0,2.0,7.0
2820,CHEMBL3937659,100.0,COc1cc(N2CCC(N3CCC(F)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,732.811,8.143700000000006,9.0,2.0,7.0
2821,CHEMBL3927706,100.0,Cc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,698.8220000000001,8.495520000000004,8.0,2.0,7.0
2822,CHEMBL3917108,100.0,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(C)cccn23)n1,active,775.88,7.605320000000008,10.0,2.0,7.0
2823,CHEMBL3950577,100.0,COc1cc(N2CCC(N3CCC(O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,730.82,7.166500000000007,10.0,3.0,7.0
